1.0000,18.3956,7.1008,48.0988,2.0000,63.2793,-62.7660,-82.6023,4.0000,-116.0017,-81.8111,95.8051,3.0000,9.4929,-70.5349,102.5409,5.0000,21.0702,-50.7214,75.7422,7.0000,-174.4521,47.1324,2.6949,8.0000,21.9645,-13.2631,-45.7485,10.0000,18.9545,-8.3609,-53.3276,9.0000,-14.6532,5.5229,158.1035,11.0000,-14.0004,12.7346,159.5674
1.0000,18.3956,7.1008,48.0988,2.0000,63.2793,-62.7660,-82.6023,4.0000,-116.3431,-81.7401,96.0606,3.0000,9.4929,-70.5349,102.5409,5.0000,21.0702,-50.7214,75.7422,7.0000,-174.4521,47.1324,2.6949,8.0000,21.9665,-13.2512,-45.6942,10.0000,18.9545,-8.3609,-53.3276,9.0000,-14.6532,5.5229,158.1035,11.0000,-14.0004,12.7346,159.5674
1.0000,18.3956,7.1008,48.0988,2.0000,63.2793,-62.7660,-82.6023,4.0000,-116.3431,-81.7401,96.0606,3.0000,9.4929,-70.5349,102.5409,5.0000,21.9714,-50.8125,75.7315,7.0000,-174.4521,47.1324,2.6949,8.0000,21.9665,-13.2512,-45.6942,10.0000,18.9171,-8.4030,-53.2012,9.0000,-14.6532,5.5229,158.1035,11.0000,-13.9653,12.7353,159.5808
1.0000,18.3956,7.1008,48.0988,2.0000,63.2793,-62.7660,-82.6023,4.0000,-116.3431,-81.7401,96.0606,3.0000,9.4929,-70.5349,102.5409,5.0000,21.9714,-50.8125,75.7315,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9665,-13.2512,-45.6942,10.0000,18.9171,-8.4030,-53.2012,9.0000,-14.6532,5.5229,158.1035,11.0000,-13.9653,12.7353,159.5808
1.0000,18.3956,7.1008,48.0988,2.0000,63.2793,-62.7660,-82.6023,4.0000,-116.3431,-81.7401,96.0606,3.0000,9.4929,-70.5349,102.5409,5.0000,21.9714,-50.8125,75.7315,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9077,-13.2085,-45.7140,10.0000,18.9171,-8.4030,-53.2012,9.0000,-14.6532,5.5229,158.1035,11.0000,-13.9653,12.7353,159.5808
1.0000,18.3987,7.0717,48.1022,2.0000,63.1701,-62.7851,-82.4468,4.0000,-116.6319,-81.6468,96.3650,3.0000,9.6981,-70.5208,102.5285,5.0000,21.9714,-50.8125,75.7315,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9077,-13.2085,-45.7140,10.0000,18.9171,-8.4030,-53.2012,9.0000,-14.6532,5.5229,158.1035,11.0000,-13.9653,12.7353,159.5808
1.0000,18.3488,7.1257,48.2536,2.0000,63.1701,-62.7851,-82.4468,4.0000,-116.6319,-81.6468,96.3650,3.0000,9.6981,-70.5208,102.5285,5.0000,23.5654,-51.4428,75.9840,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9077,-13.2085,-45.7140,10.0000,18.9171,-8.4030,-53.2012,9.0000,-14.6267,5.4481,158.1532,11.0000,-13.9653,12.7353,159.5808
1.0000,18.3488,7.1257,48.2536,2.0000,63.1329,-62.8424,-82.4715,4.0000,-116.6319,-81.6468,96.3650,3.0000,9.6981,-70.5208,102.5285,5.0000,23.5654,-51.4428,75.9840,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9077,-13.2085,-45.7140,10.0000,18.9341,-8.5098,-53.0868,9.0000,-14.6267,5.4481,158.1532,11.0000,-13.9653,12.7353,159.5808
1.0000,18.3488,7.1257,48.2536,2.0000,63.1329,-62.8424,-82.4715,4.0000,-116.6319,-81.6468,96.3650,3.0000,7.3743,-71.3001,105.1930,5.0000,23.5654,-51.4428,75.9840,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9077,-13.2085,-45.7140,10.0000,18.9341,-8.5098,-53.0868,9.0000,-14.6267,5.4481,158.1532,11.0000,-14.0185,12.6822,159.3170
1.0000,18.3488,7.1257,48.2536,2.0000,63.1329,-62.8424,-82.4715,4.0000,-117.6553,-81.5482,97.3873,3.0000,7.3743,-71.3001,105.1930,5.0000,23.5654,-51.4428,75.9840,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9077,-13.2085,-45.7140,10.0000,18.9341,-8.5098,-53.0868,9.0000,-14.6267,5.4481,158.1532,11.0000,-14.0185,12.6822,159.3170
1.0000,18.3488,7.1257,48.2536,2.0000,63.1329,-62.8424,-82.4715,4.0000,-117.6553,-81.5482,97.3873,3.0000,7.3743,-71.3001,105.1930,5.0000,24.9380,-50.7728,74.8902,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9320,-13.2099,-45.6855,10.0000,18.9341,-8.5098,-53.0868,9.0000,-14.6267,5.4481,158.1532,11.0000,-14.0185,12.6822,159.3170
1.0000,18.0463,7.0039,48.4747,2.0000,63.1329,-62.8424,-82.4715,4.0000,-117.6553,-81.5482,97.3873,3.0000,7.3743,-71.3001,105.1930,5.0000,24.9380,-50.7728,74.8902,7.0000,-174.5802,47.2448,2.5761,8.0000,21.9320,-13.2099,-45.6855,10.0000,18.9341,-8.5098,-53.0868,9.0000,-14.6267,5.4481,158.1532,11.0000,-14.0185,12.6822,159.3170
