1.0000,-4.4405,-48.1670,168.9654,2.0000,-159.0083,-83.6943,-51.6279,4.0000,-46.8010,-76.5596,-139.6648,3.0000,-173.2516,-83.5419,-3.3032,5.0000,48.3393,-86.0381,109.4977,7.0000,169.3271,66.9457,-9.1982,8.0000,5.1353,-1.4343,73.0011,10.0000,100.8997,-7.9759,59.7363,9.0000,-0.3307,-0.0860,-109.9058,11.0000,-94.7495,-27.8288,-104.2592
1.0000,-4.4447,-48.1670,168.9254,2.0000,-158.4326,-83.6850,-52.0824,4.0000,-46.8010,-76.5596,-139.6648,3.0000,-173.2516,-83.5419,-3.3032,5.0000,49.1853,-86.0436,108.5720,7.0000,169.3927,66.9109,-9.1145,8.0000,5.1353,-1.4343,73.0011,10.0000,100.8997,-7.9759,59.7363,9.0000,-0.3307,-0.0860,-109.9058,11.0000,-94.7495,-27.8288,-104.2592
1.0000,-4.4447,-48.1670,168.9254,2.0000,-158.4326,-83.6850,-52.0824,4.0000,-46.8010,-76.5596,-139.6648,3.0000,-173.6812,-83.4862,-2.7633,5.0000,49.1853,-86.0436,108.5720,7.0000,169.3927,66.9109,-9.1145,8.0000,5.1060,-1.4301,72.9454,10.0000,100.8997,-7.9759,59.7363,9.0000,-0.3307,-0.0860,-109.9058,11.0000,-94.7495,-27.8288,-104.2592
1.0000,-4.4447,-48.1670,168.9254,2.0000,-158.4326,-83.6850,-52.0824,4.0000,-46.4563,-76.5938,-140.0526,3.0000,-173.6812,-83.4862,-2.7633,5.0000,49.1853,-86.0436,108.5720,7.0000,169.3927,66.9109,-9.1145,8.0000,5.1060,-1.4301,72.9454,10.0000,100.8997,-7.9759,59.7363,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7495,-27.8288,-104.2592
1.0000,-4.4447,-48.1670,168.9254,2.0000,-158.4326,-83.6850,-52.0824,4.0000,-46.4563,-76.5938,-140.0526,3.0000,-173.6812,-83.4862,-2.7633,5.0000,49.1591,-86.1028,108.6440,7.0000,169.3927,66.9109,-9.1145,8.0000,5.1060,-1.4301,72.9454,10.0000,100.8664,-7.9467,59.7398,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7495,-27.8288,-104.2592
1.0000,-4.4744,-48.2726,168.9542,2.0000,-158.4326,-83.6850,-52.0824,4.0000,-46.4563,-76.5938,-140.0526,3.0000,-173.6812,-83.4862,-2.7633,5.0000,49.1591,-86.1028,108.6440,7.0000,169.3927,66.9109,-9.1145,8.0000,5.1060,-1.4301,72.9454,10.0000,100.8664,-7.9467,59.7398,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7388,-27.8232,-104.1878
1.0000,-4.4744,-48.2726,168.9542,2.0000,-158.0468,-83.8825,-52.4138,4.0000,-46.4563,-76.5938,-140.0526,3.0000,-174.7597,-83.4493,-1.7477,5.0000,49.1591,-86.1028,108.6440,7.0000,169.4278,66.9134,-9.0601,8.0000,5.1060,-1.4301,72.9454,10.0000,100.8664,-7.9467,59.7398,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7388,-27.8232,-104.1878
1.0000,-4.4744,-48.2726,168.9542,2.0000,-158.0468,-83.8825,-52.4138,4.0000,-46.4452,-76.5765,-140.0166,3.0000,-174.7597,-83.4493,-1.7477,5.0000,49.1591,-86.1028,108.6440,7.0000,169.4278,66.9134,-9.0601,8.0000,5.0887,-1.4170,72.9895,10.0000,100.8664,-7.9467,59.7398,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7388,-27.8232,-104.1878
1.0000,-4.4744,-48.2726,168.9542,2.0000,-158.0468,-83.8825,-52.4138,4.0000,-46.4452,-76.5765,-140.0166,3.0000,-174.7597,-83.4493,-1.7477,5.0000,49.1838,-86.0379,108.5416,7.0000,169.4278,66.9134,-9.0601,8.0000,5.0887,-1.4170,72.9895,10.0000,100.8889,-7.9739,59.7940,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.5395,-48.3611,169.0543,2.0000,-158.0468,-83.8825,-52.4138,4.0000,-46.4452,-76.5765,-140.0166,3.0000,-174.7597,-83.4493,-1.7477,5.0000,49.1838,-86.0379,108.5416,7.0000,169.4615,66.9369,-9.0003,8.0000,5.0887,-1.4170,72.9895,10.0000,100.8889,-7.9739,59.7940,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.5395,-48.3611,169.0543,2.0000,-159.4076,-83.9541,-51.2556,4.0000,-46.4452,-76.5765,-140.0166,3.0000,-175.8088,-83.5273,-0.8541,5.0000,49.1838,-86.0379,108.5416,7.0000,169.4615,66.9369,-9.0003,8.0000,5.0382,-1.3887,73.0015,10.0000,100.8889,-7.9739,59.7940,9.0000,-0.2793,-0.0450,-109.8710,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.5395,-48.3611,169.0543,2.0000,-159.4076,-83.9541,-51.2556,4.0000,-46.6641,-76.5317,-139.8543,3.0000,-175.8088,-83.5273,-0.8541,5.0000,49.1838,-86.0379,108.5416,7.0000,169.4615,66.9369,-9.0003,8.0000,5.0382,-1.3887,73.0015,10.0000,100.8889,-7.9739,59.7940,9.0000,-0.2114,0.0119,-109.8980,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.4273,-48.3017,168.9757,2.0000,-159.4076,-83.9541,-51.2556,4.0000,-46.6641,-76.5317,-139.8543,3.0000,-175.8088,-83.5273,-0.8541,5.0000,49.7655,-86.0067,107.9791,7.0000,169.4615,66.9369,-9.0003,8.0000,5.0382,-1.3887,73.0015,10.0000,100.9114,-7.9468,59.7911,9.0000,-0.2114,0.0119,-109.8980,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.4273,-48.3017,168.9757,2.0000,-159.1722,-83.8375,-51.4494,4.0000,-46.6641,-76.5317,-139.8543,3.0000,-175.8088,-83.5273,-0.8541,5.0000,49.7655,-86.0067,107.9791,7.0000,169.5237,66.9110,-8.9321,8.0000,5.0382,-1.3887,73.0015,10.0000,100.9114,-7.9468,59.7911,9.0000,-0.2114,0.0119,-109.8980,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.4273,-48.3017,168.9757,2.0000,-159.1722,-83.8375,-51.4494,4.0000,-46.6641,-76.5317,-139.8543,3.0000,-176.0756,-83.6272,-0.5385,5.0000,49.7655,-86.0067,107.9791,7.0000,169.5237,66.9110,-8.9321,8.0000,5.0130,-1.3883,72.9486,10.0000,100.9114,-7.9468,59.7911,9.0000,-0.2114,0.0119,-109.8980,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.4273,-48.3017,168.9757,2.0000,-159.1722,-83.8375,-51.4494,4.0000,-46.2322,-76.5148,-140.3495,3.0000,-176.0756,-83.6272,-0.5385,5.0000,49.7655,-86.0067,107.9791,7.0000,169.5237,66.9110,-8.9321,8.0000,5.0130,-1.3883,72.9486,10.0000,100.9114,-7.9468,59.7911,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.4273,-48.3017,168.9757,2.0000,-159.1722,-83.8375,-51.4494,4.0000,-46.2322,-76.5148,-140.3495,3.0000,-176.0756,-83.6272,-0.5385,5.0000,50.1738,-86.0317,107.7660,7.0000,169.5237,66.9110,-8.9321,8.0000,5.0130,-1.3883,72.9486,10.0000,100.8767,-7.9229,59.8571,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.7063,-27.8114,-104.2219
1.0000,-4.3985,-48.2276,168.9410,2.0000,-159.1722,-83.8375,-51.4494,4.0000,-46.2322,-76.5148,-140.3495,3.0000,-176.0756,-83.6272,-0.5385,5.0000,50.1738,-86.0317,107.7660,7.0000,169.5237,66.9110,-8.9321,8.0000,5.0130,-1.3883,72.9486,10.0000,100.8767,-7.9229,59.8571,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.6696,-27.7651,-104.2747
1.0000,-4.3985,-48.2276,168.9410,2.0000,-157.9800,-83.8485,-52.4893,4.0000,-46.2322,-76.5148,-140.3495,3.0000,-176.3468,-83.7945,-0.3431,5.0000,50.1738,-86.0317,107.7660,7.0000,169.5681,66.8836,-8.8830,8.0000,5.0130,-1.3883,72.9486,10.0000,100.8767,-7.9229,59.8571,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.6696,-27.7651,-104.2747
1.0000,-4.3985,-48.2276,168.9410,2.0000,-157.9800,-83.8485,-52.4893,4.0000,-45.9947,-76.5419,-140.6097,3.0000,-176.3468,-83.7945,-0.3431,5.0000,50.1738,-86.0317,107.7660,7.0000,169.5681,66.8836,-8.8830,8.0000,4.9981,-1.3664,72.9697,10.0000,100.8767,-7.9229,59.8571,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.6696,-27.7651,-104.2747
1.0000,-4.3835,-48.3070,168.9529,2.0000,-157.9800,-83.8485,-52.4893,4.0000,-45.9947,-76.5419,-140.6097,3.0000,-176.3468,-83.7945,-0.3431,5.0000,50.2615,-86.1230,107.8534,7.0000,169.5681,66.8836,-8.8830,8.0000,4.9981,-1.3664,72.9697,10.0000,100.8771,-7.8911,59.9917,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.6696,-27.7651,-104.2747
1.0000,-4.3835,-48.3070,168.9529,2.0000,-157.9509,-83.9479,-52.5762,4.0000,-45.9947,-76.5419,-140.6097,3.0000,-176.3468,-83.7945,-0.3431,5.0000,50.2615,-86.1230,107.8534,7.0000,169.5681,66.8836,-8.8830,8.0000,4.9981,-1.3664,72.9697,10.0000,100.8771,-7.8911,59.9917,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.6862,-27.7267,-104.2380
1.0000,-4.3835,-48.3070,168.9529,2.0000,-157.9509,-83.9479,-52.5762,4.0000,-45.9947,-76.5419,-140.6097,3.0000,-174.6363,-84.0410,-1.8696,5.0000,50.2615,-86.1230,107.8534,7.0000,169.6119,66.8616,-8.8394,8.0000,4.9981,-1.3664,72.9697,10.0000,100.8771,-7.8911,59.9917,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.6862,-27.7267,-104.2380
1.0000,-4.3835,-48.3070,168.9529,2.0000,-157.9509,-83.9479,-52.5762,4.0000,-46.1838,-76.5239,-140.4789,3.0000,-174.6363,-84.0410,-1.8696,5.0000,50.2615,-86.1230,107.8534,7.0000,169.6119,66.8616,-8.8394,8.0000,4.9964,-1.3179,73.0040,10.0000,100.8771,-7.8911,59.9917,9.0000,-0.1792,0.0900,-110.0094,11.0000,-94.6862,-27.7267,-104.2380
1.0000,-4.3656,-48.3417,168.9652,2.0000,-157.9509,-83.9479,-52.5762,4.0000,-46.1838,-76.5239,-140.4789,3.0000,-174.6363,-84.0410,-1.8696,5.0000,50.3565,-86.1533,107.8148,7.0000,169.6119,66.8616,-8.8394,8.0000,4.9964,-1.3179,73.0040,10.0000,100.8771,-7.8911,59.9917,9.0000,-0.1289,0.0946,-109.9426,11.0000,-94.6862,-27.7267,-104.2380
1.0000,-4.3656,-48.3417,168.9652,2.0000,-158.3738,-83.9598,-52.3189,4.0000,-46.1838,-76.5239,-140.4789,3.0000,-174.6363,-84.0410,-1.8696,5.0000,50.3565,-86.1533,107.8148,7.0000,169.6119,66.8616,-8.8394,8.0000,4.9964,-1.3179,73.0040,10.0000,100.8771,-7.8911,59.9917,9.0000,-0.1289,0.0946,-109.9426,11.0000,-94.6839,-27.6971,-104.2134
1.0000,-4.3656,-48.3417,168.9652,2.0000,-158.3738,-83.9598,-52.3189,4.0000,-46.1838,-76.5239,-140.4789,3.0000,-174.9091,-84.2267,-1.5923,5.0000,50.3565,-86.1533,107.8148,7.0000,169.6119,66.8616,-8.8394,8.0000,4.9914,-1.2811,73.0120,10.0000,100.8771,-7.8911,59.9917,9.0000,-0.1289,0.0946,-109.9426,11.0000,-94.6839,-27.6971,-104.2134
